permit_id,facility_name,city,outfall,parameter_code,monitoring_location,value_type,statistical_base,monitoring_period_end,value,unit,qualifier,nodi_code,nodi_desc,received_date
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2023-08-31,.09,MGD,=,,,2023-09-15
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2023-08-31,.09,MGD,=,,,2023-09-15
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2023-08-31,.09,MGD,=,,,2023-09-15
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-08-31,6000,gal/d,=,,,2023-09-15
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-08-31,6000,gal/d,=,,,2023-09-15
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-08-31,,,,C,No Discharge,2023-09-06
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-08-31,,,,C,No Discharge,2023-09-06
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-09-30,.811,MGD,=,,,2023-10-10
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-09-30,1.383,MGD,=,,,2023-10-10
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-09-30,,,,C,No Discharge,2023-10-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-09-30,,,,C,No Discharge,2023-10-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2023-09-30,.09,MGD,=,,,2023-10-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2023-09-30,.09,MGD,=,,,2023-10-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2023-09-30,.09,MGD,=,,,2023-10-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2023-09-30,.09,MGD,=,,,2023-10-13
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-09-30,6000,gal/d,=,,,2023-10-13
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-09-30,6000,gal/d,=,,,2023-10-13
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-09-30,,,,C,No Discharge,2023-10-06
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-09-30,,,,C,No Discharge,2023-10-06
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-10-31,.844,MGD,=,,,2023-11-02
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-10-31,1.736,MGD,=,,,2023-11-02
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-10-31,,,,C,No Discharge,2023-11-09
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-10-31,,,,C,No Discharge,2023-11-09
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2023-10-31,,,,C,No Discharge,2023-11-09
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2023-10-31,,,,C,No Discharge,2023-11-09
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2023-10-31,,,,C,No Discharge,2023-11-09
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2023-10-31,,,,C,No Discharge,2023-11-09
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-10-31,6000,gal/d,=,,,2023-11-09
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-10-31,6000,gal/d,=,,,2023-11-09
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-10-31,,,,C,No Discharge,2023-11-07
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-10-31,,,,C,No Discharge,2023-11-07
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-11-30,.802,MGD,=,,,2023-12-11
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-11-30,1.246,MGD,=,,,2023-12-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-11-30,,,,C,No Discharge,2023-12-04
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-11-30,,,,C,No Discharge,2023-12-04
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2023-11-30,,,,C,No Discharge,2023-12-04
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2023-11-30,,,,C,No Discharge,2023-12-04
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2023-11-30,,,,C,No Discharge,2023-12-04
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2023-11-30,,,,C,No Discharge,2023-12-04
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-11-30,6000,gal/d,=,,,2023-12-15
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-11-30,6000,gal/d,=,,,2023-12-15
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-11-30,,,,C,No Discharge,2023-12-08
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-11-30,,,,C,No Discharge,2023-12-08
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-12-31,.953,MGD,=,,,2024-01-08
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-12-31,2.442,MGD,=,,,2024-01-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-12-31,,,,C,No Discharge,2024-01-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-12-31,,,,C,No Discharge,2024-01-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2023-12-31,.09,MGD,=,,,2024-01-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2023-12-31,.09,MGD,=,,,2024-01-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2023-12-31,.09,MGD,=,,,2024-01-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2023-12-31,.09,MGD,=,,,2024-01-12
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-12-31,6000,gal/d,=,,,2024-01-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-12-31,6000,gal/d,=,,,2024-01-17
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2023-12-31,,,,C,No Discharge,2024-01-10
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2023-12-31,,,,C,No Discharge,2024-01-10
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-01-31,1.148,MGD,=,,,2024-02-08
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-01-31,2.245,MGD,=,,,2024-02-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-01-31,,,,C,No Discharge,2024-02-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-01-31,,,,C,No Discharge,2024-02-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2024-01-31,,,,C,No Discharge,2024-02-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2024-01-31,,,,C,No Discharge,2024-02-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2024-01-31,,,,C,No Discharge,2024-02-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2024-01-31,,,,C,No Discharge,2024-02-14
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-01-31,6000,gal/d,=,,,2024-02-14
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-01-31,6000,gal/d,=,,,2024-02-14
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-01-31,,,,C,No Discharge,2024-02-02
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-01-31,,,,C,No Discharge,2024-02-02
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-02-29,1.373,MGD,=,,,2024-03-11
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-02-29,2.337,MGD,=,,,2024-03-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-02-29,,,,C,No Discharge,2024-03-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-02-29,,,,C,No Discharge,2024-03-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2024-02-29,,,,C,No Discharge,2024-03-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2024-02-29,,,,C,No Discharge,2024-03-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2024-02-29,,,,C,No Discharge,2024-03-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2024-02-29,,,,C,No Discharge,2024-03-11
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-02-29,6000,gal/d,=,,,2024-03-11
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-02-29,6000,gal/d,=,,,2024-03-11
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-02-29,,,,C,No Discharge,2024-03-01
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-02-29,,,,C,No Discharge,2024-03-01
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-03-31,.982,MGD,=,,,2024-04-05
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-03-31,1.929,MGD,=,,,2024-04-05
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-03-31,,,,C,No Discharge,2024-04-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-03-31,,,,C,No Discharge,2024-04-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2024-03-31,,,,C,No Discharge,2024-04-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2024-03-31,,,,C,No Discharge,2024-04-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2024-03-31,,,,C,No Discharge,2024-04-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2024-03-31,,,,C,No Discharge,2024-04-11
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-03-31,6000,gal/d,=,,,2024-04-11
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-03-31,6000,gal/d,=,,,2024-04-11
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-03-31,,,,C,No Discharge,2024-04-02
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-03-31,,,,C,No Discharge,2024-04-02
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-04-30,.905,MGD,=,,,2024-05-08
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-04-30,1.178,MGD,=,,,2024-05-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-04-30,,,,C,No Discharge,2024-05-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-04-30,,,,C,No Discharge,2024-05-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2024-04-30,,,,C,No Discharge,2024-05-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2024-04-30,,,,C,No Discharge,2024-05-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2024-04-30,,,,C,No Discharge,2024-05-14
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2024-04-30,,,,C,No Discharge,2024-05-14
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-04-30,6000,gal/d,=,,,2024-05-14
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-04-30,6000,gal/d,=,,,2024-05-14
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-04-30,,,,C,No Discharge,2024-05-02
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-04-30,,,,C,No Discharge,2024-05-02
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-05-31,1.513,MGD,=,,,2024-06-07
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-05-31,3.078,MGD,=,,,2024-06-07
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-05-31,,,,C,No Discharge,2024-06-15
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-05-31,,,,C,No Discharge,2024-06-15
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2024-05-31,.09,MGD,=,,,2024-06-15
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2024-05-31,.09,MGD,=,,,2024-06-15
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2024-05-31,.09,MGD,=,,,2024-06-15
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2024-05-31,.09,MGD,=,,,2024-06-15
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-05-31,6000,gal/d,=,,,2024-06-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-05-31,6000,gal/d,=,,,2024-06-17
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-05-31,,,,C,No Discharge,2024-06-07
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-05-31,,,,C,No Discharge,2024-06-07
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-06-30,.982,MGD,=,,,2024-07-09
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-06-30,1.187,MGD,=,,,2024-07-09
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-06-30,,,,C,No Discharge,2024-07-01
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-06-30,,,,C,No Discharge,2024-07-01
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2024-06-30,,,,C,No Discharge,2024-07-01
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2024-06-30,,,,C,No Discharge,2024-07-01
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2024-06-30,,,,C,No Discharge,2024-07-01
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2024-06-30,,,,C,No Discharge,2024-07-01
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-06-30,6000,gal/d,=,,,2024-07-01
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-06-30,6000,gal/d,=,,,2024-07-01
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-06-30,,,,C,No Discharge,2024-07-09
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-06-30,,,,C,No Discharge,2024-07-09
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-07-31,.893,MGD,=,,,2024-08-13
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-07-31,1.26,MGD,=,,,2024-08-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-07-31,,,,C,No Discharge,2024-08-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-07-31,,,,C,No Discharge,2024-08-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2024-07-31,.09,MGD,=,,,2024-08-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2024-07-31,.09,MGD,=,,,2024-08-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2024-07-31,.09,MGD,=,,,2024-08-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2024-07-31,.09,MGD,=,,,2024-08-08
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-07-31,6000,gal/d,=,,,2024-08-08
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-07-31,6000,gal/d,=,,,2024-08-08
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-07-31,,,,C,No Discharge,2024-08-13
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-07-31,,,,C,No Discharge,2024-08-13
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-08-31,.868,MGD,=,,,2024-09-10
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-08-31,1.012,MGD,=,,,2024-09-10
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-08-31,,,,C,No Discharge,2024-09-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2024-08-31,,,,C,No Discharge,2024-09-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2024-08-31,,,,C,No Discharge,2024-09-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2024-08-31,,,,C,No Discharge,2024-09-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2024-08-31,,,,C,No Discharge,2024-09-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2024-08-31,,,,C,No Discharge,2024-09-13
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2024-08-31,6000,gal/d,=,,,2024-09-13
