date,direction,day_total_veh,hours_present,hours_missing
2023-03-01,7,3407,24,0
2023-03-02,3,3225,24,0
2023-03-02,7,3279,24,0
2023-03-03,3,3625,24,0
2023-03-03,7,3557,24,0
2023-03-04,3,2861,24,0
2023-03-04,7,2826,24,0
2023-03-05,3,2398,24,0
2023-03-05,7,2161,24,0
2023-03-06,3,3449,24,0
2023-03-06,7,3387,24,0
2023-03-07,3,3250,24,0
2023-03-07,7,3277,24,0
2023-03-08,3,3388,24,0
2023-03-08,7,3419,24,0
2023-03-09,3,3225,24,0
2023-03-09,7,3185,24,0
2023-03-10,3,3583,24,0
2023-03-10,7,3432,24,0
2023-03-11,3,2653,24,0
2023-03-11,7,2606,24,0
2023-03-13,3,3055,24,0
2023-03-13,7,3100,24,0
2023-03-14,3,3237,24,0
2023-03-14,7,3223,24,0
2023-03-15,3,3361,24,0
2023-03-15,7,3373,24,0
2023-03-16,3,2960,24,0
2023-03-16,7,2912,24,0
2023-03-17,3,3360,24,0
2023-03-17,7,3330,24,0
2023-03-18,3,2520,24,0
2023-03-18,7,2525,24,0
2023-03-19,3,2105,24,0
2023-03-19,7,2097,24,0
2023-03-20,3,3288,24,0
2023-03-20,7,3352,24,0
2023-03-21,3,3104,24,0
2023-03-21,7,3095,24,0
2023-03-22,3,3321,24,0
2023-03-22,7,3347,24,0
2023-03-23,3,3118,24,0
2023-03-23,7,3156,24,0
2023-03-24,3,3399,24,0
2023-03-24,7,3434,24,0
2023-03-25,3,2776,24,0
2023-03-25,7,2732,24,0
2023-03-26,3,2218,24,0
2023-03-26,7,2147,24,0
2023-03-27,3,3219,24,0
2023-03-27,7,3285,24,0
2023-03-28,3,3367,24,0
2023-03-28,7,3386,24,0
2023-03-29,3,3348,24,0
2023-03-29,7,3327,24,0
2023-03-30,3,3448,24,0
2023-03-30,7,3422,24,0
2023-03-31,3,3596,24,0
2023-03-31,7,3556,24,0
2023-04-01,3,3012,24,0
2023-04-01,7,3074,24,0
2023-04-02,3,2295,24,0
2023-04-02,7,2288,24,0
2023-04-03,3,3479,24,0
2023-04-03,7,3412,24,0
2023-04-04,3,3535,24,0
2023-04-04,7,3522,24,0
2023-04-05,3,3421,24,0
2023-04-05,7,3409,24,0
2023-04-06,3,3545,24,0
2023-04-06,7,3494,24,0
2023-04-07,3,3560,24,0
2023-04-07,7,3409,24,0
2023-04-08,3,2799,24,0
2023-04-08,7,2743,24,0
2023-04-09,3,2306,24,0
2023-04-09,7,2392,24,0
2023-04-10,3,3267,24,0
2023-04-10,7,3325,24,0
2023-04-11,3,3323,24,0
2023-04-11,7,3311,24,0
2023-04-12,3,3485,24,0
2023-04-12,7,3370,24,0
2023-04-13,3,3507,24,0
2023-04-13,7,3476,24,0
2023-04-14,3,3811,24,0
2023-04-14,7,3681,24,0
2023-04-15,3,2904,24,0
2023-04-15,7,2903,24,0
2023-04-16,3,2163,24,0
2023-04-16,7,2241,24,0
2023-04-17,3,3268,24,0
2023-04-17,7,3332,24,0
2023-04-18,3,3365,24,0
2023-04-18,7,3397,24,0
2023-04-19,3,3400,24,0
2023-04-19,7,3351,24,0
2023-04-20,3,3420,24,0
2023-04-20,7,3354,24,0
2023-04-21,3,3690,24,0
2023-04-21,7,3686,24,0
2023-04-22,3,2776,24,0
2023-04-22,7,2725,24,0
2023-04-23,3,2155,24,0
2023-04-23,7,2140,24,0
2023-04-24,3,3278,24,0
2023-04-24,7,3278,24,0
2023-04-25,3,3059,24,0
2023-04-25,7,3093,24,0
2023-04-26,3,3357,24,0
2023-04-26,7,3001,24,0
2023-04-27,3,3221,24,0
2023-04-27,7,3192,24,0
2023-04-28,3,3505,24,0
2023-04-28,7,3452,24,0
2023-04-29,3,2819,24,0
2023-04-29,7,2869,24,0
2023-04-30,3,2239,24,0
2023-04-30,7,2168,24,0
2023-05-01,3,3355,24,0
2023-05-01,7,3373,24,0
2023-05-02,3,3438,24,0
2023-05-02,7,3372,24,0
2023-05-03,3,3371,24,0
2023-05-03,7,3399,24,0
2023-05-04,3,3220,24,0
2023-05-04,7,3118,24,0
2023-05-05,3,3912,24,0
2023-05-05,7,3845,24,0
2023-05-06,3,3309,24,0
2023-05-06,7,3306,24,0
2023-05-07,3,2246,24,0
2023-05-07,7,2235,24,0
2023-05-08,3,3290,24,0
2023-05-08,7,3322,24,0
2023-05-09,3,3327,24,0
2023-05-09,7,3326,24,0
2023-05-10,3,3441,24,0
2023-05-10,7,3357,24,0
2023-05-11,3,3305,24,0
2023-05-11,7,3303,24,0
2023-05-12,3,3590,24,0
2023-05-12,7,3579,24,0
2023-05-13,3,2853,24,0
2023-05-13,7,2773,24,0
2023-05-14,3,2429,24,0
2023-05-14,7,2362,24,0
2023-05-15,3,3128,24,0
2023-05-15,7,3031,24,0
2023-05-16,3,3289,24,0
2023-05-16,7,3247,24,0
2023-05-17,3,3487,24,0
2023-05-17,7,3366,24,0
2023-05-18,3,3481,24,0
2023-05-18,7,3443,24,0
2023-05-19,3,3487,24,0
2023-05-19,7,3396,24,0
2023-05-20,3,3053,24,0
2023-05-20,7,2962,24,0
2023-05-21,3,2346,24,0
2023-05-21,7,2345,24,0
2023-05-22,3,3273,24,0
2023-05-22,7,3277,24,0
2023-05-23,3,3215,24,0
2023-05-23,7,3156,24,0
2023-05-24,3,3426,24,0
2023-05-24,7,3333,24,0
2023-05-25,3,3534,24,0
2023-05-25,7,3373,24,0
2023-05-26,3,3793,24,0
2023-05-26,7,3535,24,0
2023-05-27,3,2809,24,0
2023-05-27,7,2749,24,0
2023-05-28,3,2234,24,0
2023-05-28,7,2127,24,0
2023-05-29,3,2098,24,0
2023-05-29,7,2162,24,0
2023-05-30,3,3366,24,0
2023-05-30,7,3297,24,0
2023-05-31,3,3486,24,0
2023-05-31,7,3405,24,0
2023-06-01,3,3534,24,0
2023-06-01,7,3460,24,0
2023-06-02,3,3726,24,0
2023-06-02,7,3634,24,0
2023-06-03,3,2819,24,0
2023-06-03,7,2761,24,0
2023-06-04,3,2271,24,0
2023-06-04,7,2222,24,0
2023-06-05,3,3447,24,0
2023-06-05,7,3327,24,0
2023-06-06,3,3495,24,0
2023-06-06,7,3361,24,0
2023-06-07,3,3494,24,0
2023-06-07,7,3367,24,0
2023-06-08,3,3547,24,0
2023-06-08,7,3447,24,0
2023-06-09,3,3716,24,0
2023-06-09,7,3499,24,0
2023-06-10,3,2486,24,0
2023-06-10,7,2439,24,0
2023-06-11,3,2175,24,0
2023-06-11,7,2182,24,0
2023-06-12,3,3237,24,0
2023-06-12,7,3193,24,0
2023-06-13,3,3324,24,0
2023-06-13,7,3258,24,0
2023-06-14,3,3457,24,0
2023-06-14,7,3356,24,0
2023-06-15,3,3465,24,0
2023-06-15,7,3296,24,0
2023-06-16,3,3692,24,0
2023-06-16,7,3596,24,0
2023-06-17,3,2876,24,0
2023-06-17,7,2714,24,0
2023-06-18,3,2552,24,0
2023-06-18,7,2673,24,0
2023-06-19,3,3444,24,0
2023-06-19,7,3283,24,0
2023-06-20,3,3497,24,0
2023-06-20,7,3449,24,0
2023-06-21,3,3491,24,0
2023-06-21,7,3504,24,0
2023-06-22,3,3619,24,0
2023-06-22,7,3533,24,0
2023-06-23,3,3548,24,0
2023-06-23,7,3445,24,0
2023-06-24,3,2772,24,0
2023-06-24,7,2708,24,0
2023-06-25,3,2050,24,0
2023-06-25,7,2037,24,0
2023-06-26,3,3379,24,0
2023-06-26,7,3288,24,0
2023-06-27,3,3225,24,0
2023-06-27,7,3136,24,0
2023-06-28,3,3407,24,0
2023-06-28,7,3301,24,0
2023-06-29,3,3453,24,0
2023-06-29,7,3404,24,0
2023-06-30,3,3741,24,0
2023-06-30,7,3622,24,0
2023-07-01,3,2720,24,0
2023-07-01,7,2604,24,0
2023-07-02,3,2284,24,0
2023-07-02,7,2155,24,0
2023-07-03,3,2774,24,0
2023-07-03,7,2782,24,0
2023-07-04,3,2182,24,0
2023-07-04,7,2192,24,0
2023-07-05,3,3132,24,0
2023-07-05,7,3086,24,0
2023-07-06,3,2996,24,0
2023-07-06,7,2949,24,0
2023-07-07,3,3244,24,0
2023-07-07,7,3119,24,0
2023-07-08,3,2643,24,0
2023-07-08,7,2641,24,0
2023-07-09,3,2004,24,0
2023-07-09,7,2059,24,0
2023-07-10,3,3343,24,0
2023-07-10,7,3322,24,0
2023-07-11,3,3137,24,0
2023-07-11,7,3141,24,0
2023-07-12,3,3434,24,0
2023-07-12,7,3376,24,0
2023-07-13,3,3434,24,0
2023-07-13,7,3328,24,0
2023-07-14,3,3557,24,0
2023-07-14,7,3475,24,0
2023-07-15,3,2594,24,0
2023-07-15,7,2550,24,0
2023-07-16,3,2148,24,0
2023-07-16,7,2152,24,0
2023-07-17,3,3192,24,0
2023-07-17,7,3163,24,0
2023-07-18,3,3425,24,0
2023-07-18,7,3267,24,0
2023-07-19,3,3394,24,0
2023-07-19,7,3334,24,0
2023-07-20,3,3486,24,0
2023-07-20,7,3339,24,0
2023-07-21,3,3586,24,0
2023-07-21,7,3402,24,0
2023-07-22,3,2818,24,0
2023-07-22,7,2747,24,0
2023-07-23,3,2469,24,0
2023-07-23,7,2385,24,0
2023-07-24,3,3286,24,0
2023-07-24,7,3187,24,0
2023-07-25,3,3378,24,0
2023-07-25,7,3310,24,0
2023-07-26,3,3347,24,0
2023-07-26,7,3288,24,0
2023-07-27,3,3374,24,0
2023-07-27,7,3249,24,0
2023-07-28,3,3530,24,0
2023-07-28,7,3484,24,0
2023-07-29,3,2825,24,0
2023-07-29,7,2573,24,0
2023-07-30,3,2180,24,0
2023-07-30,7,2289,24,0
2023-07-31,3,3250,24,0
2023-07-31,7,3175,24,0
2023-08-01,3,3493,24,0
2023-08-01,7,3347,24,0
2023-08-02,3,3444,24,0
2023-08-02,7,3383,24,0
2023-08-03,3,3492,24,0
2023-08-03,7,3435,24,0
2023-08-04,3,3554,24,0
2023-08-04,7,3511,24,0
2023-08-05,3,2649,24,0
2023-08-05,7,2534,24,0
2023-08-06,3,2179,24,0
2023-08-06,7,2158,24,0
2023-08-07,3,3204,24,0
2023-08-07,7,3177,24,0
2023-08-08,3,3454,24,0
2023-08-08,7,3323,24,0
2023-08-09,3,3458,24,0
2023-08-09,7,3333,24,0
2023-08-10,3,3551,24,0
2023-08-10,7,3455,24,0
2023-08-11,3,3783,24,0
2023-08-11,7,3578,24,0
2023-08-12,3,2753,24,0
2023-08-12,7,2707,24,0
2023-08-13,3,2066,24,0
2023-08-13,7,2105,24,0
2023-08-14,3,3280,24,0
2023-08-14,7,3240,24,0
2023-08-15,3,3469,24,0
2023-08-15,7,3342,24,0
2023-08-16,3,3416,24,0
2023-08-16,7,3287,24,0
2023-08-17,3,3522,24,0
2023-08-17,7,3411,24,0
2023-08-18,3,3731,24,0
2023-08-18,7,3672,24,0
2023-08-19,3,2824,24,0
2023-08-19,7,2721,24,0
2023-08-20,3,2123,24,0
2023-08-20,7,2135,24,0
2023-08-21,3,3196,24,0
2023-08-21,7,3140,24,0
2023-08-22,3,3362,24,0
2023-08-22,7,3330,24,0
2023-08-23,3,3281,24,0
2023-08-23,7,3205,24,0
2023-08-24,3,3403,24,0
2023-08-24,7,3231,24,0
2023-08-25,3,3548,24,0
2023-08-25,7,3510,24,0
2023-08-26,3,2619,24,0
2023-08-26,7,2498,24,0
2023-08-27,3,2091,24,0
2023-08-27,7,2116,24,0
2023-08-28,3,3276,24,0
2023-08-28,7,3201,24,0
2023-08-29,3,3321,24,0
2023-08-29,7,3250,24,0
2023-08-30,3,3419,24,0
2023-08-30,7,3350,24,0
2023-08-31,3,3621,24,0
2023-08-31,7,3509,24,0
2023-09-01,3,3822,24,0
2023-09-01,7,3580,24,0
2023-09-02,3,2736,24,0
2023-09-02,7,2649,24,0
2023-09-03,3,2122,24,0
2023-09-03,7,2117,24,0
2023-09-04,3,2066,24,0
2023-09-04,7,2264,24,0
2023-09-05,3,3609,24,0
2023-09-05,7,3546,24,0
2023-09-06,3,3559,24,0
2023-09-06,7,3455,24,0
2023-09-07,3,3536,24,0
2023-09-07,7,3404,24,0
2023-09-08,3,4136,24,0
2023-09-08,7,3977,24,0
2023-09-09,3,2898,24,0
2023-09-09,7,2841,24,0
2023-09-10,3,2067,24,0
2023-09-10,7,2131,24,0
2023-09-11,3,3091,24,0
2023-09-11,7,3056,24,0
2023-09-12,3,3355,24,0
2023-09-12,7,3353,24,0
2023-09-13,3,3382,24,0
2023-09-13,7,3347,24,0
2023-09-14,3,3396,24,0
2023-09-14,7,3266,24,0
2023-09-15,3,3761,24,0
2023-09-15,7,3806,24,0
2023-09-16,3,2871,24,0
2023-09-16,7,2760,24,0
2023-09-17,3,2234,24,0
2023-09-17,7,2170,24,0
2023-09-18,3,3513,24,0
2023-09-18,7,3432,24,0
2023-09-19,3,3252,24,0
2023-09-19,7,3326,24,0
2023-09-20,3,3493,24,0
2023-09-20,7,3396,24,0
2023-09-21,3,3614,24,0
2023-09-21,7,3425,24,0
2023-09-22,3,3702,24,0
2023-09-22,7,3560,24,0
2023-09-23,3,2617,24,0
2023-09-23,7,2535,24,0
2023-09-24,3,1973,24,0
2023-09-24,7,2043,24,0
2023-09-25,3,3366,24,0
2023-09-25,7,3363,24,0
2023-09-26,3,3423,24,0
2023-09-26,7,3411,24,0
2023-09-27,3,3527,24,0
2023-09-27,7,3483,24,0
2023-09-28,3,3767,24,0
2023-09-28,7,3623,24,0
2023-09-29,3,4000,24,0
2023-09-29,7,3820,24,0
2023-09-30,3,3037,24,0
2023-09-30,7,3027,24,0
2023-10-01,3,2134,24,0
2023-10-01,7,2177,24,0
2023-10-02,3,3461,24,0
2023-10-02,7,3320,24,0
2023-10-03,3,3574,24,0
2023-10-03,7,3481,24,0
2023-10-04,3,3367,24,0
2023-10-04,7,3347,24,0
2023-10-05,3,3502,24,0
2023-10-05,7,3448,24,0
2023-10-06,3,3748,24,0
2023-10-06,7,3717,24,0
2023-10-07,3,2970,24,0
2023-10-07,7,2816,24,0
2023-10-08,3,2230,24,0
2023-10-08,7,2261,24,0
2023-10-09,3,3228,24,0
2023-10-09,7,3177,24,0
2023-10-10,3,3533,24,0
2023-10-10,7,3492,24,0
2023-10-11,3,3500,24,0
2023-10-11,7,3471,24,0
2023-10-12,3,3538,24,0
2023-10-12,7,3468,24,0
2023-10-13,3,3713,24,0
2023-10-13,7,3608,24,0
2023-10-14,3,2942,24,0
2023-10-14,7,2831,24,0
2023-10-15,3,2286,24,0
2023-10-15,7,2162,24,0
2023-10-16,3,3430,24,0
2023-10-16,7,3437,24,0
2023-10-17,3,3508,24,0
2023-10-17,7,3445,24,0
2023-10-18,3,3530,24,0
2023-10-18,7,3473,24,0
2023-10-19,3,3583,24,0
2023-10-19,7,3487,24,0
2023-10-20,3,3779,24,0
2023-10-20,7,3711,24,0
2023-10-21,3,3118,24,0
2023-10-21,7,3017,24,0
2023-10-22,3,2323,24,0
2023-10-22,7,2273,24,0
2023-10-23,3,3522,24,0
2023-10-23,7,3452,24,0
2023-10-24,3,3133,24,0
2023-10-24,7,3089,24,0
2023-10-25,3,3279,24,0
2023-10-25,7,3226,24,0
2023-10-26,3,3475,24,0
2023-10-26,7,3345,24,0
2023-10-27,3,3755,24,0
2023-10-27,7,3790,24,0
2023-10-28,3,2911,24,0
2023-10-28,7,2803,24,0
2023-10-29,3,1966,24,0
2023-10-29,7,1878,24,0
2023-10-30,3,3186,24,0
2023-10-30,7,3256,24,0
2023-10-31,3,3376,24,0
2023-10-31,7,3264,24,0
2023-11-01,3,3472,24,0
2023-11-01,7,3434,24,0
2023-11-02,3,3440,24,0
2023-11-02,7,3429,24,0
2023-11-03,3,3986,24,0
2023-11-03,7,3867,24,0
2023-11-04,3,2764,24,0
2023-11-04,7,2774,24,0
2023-11-06,3,3407,24,0
2023-11-06,7,3446,24,0
2023-11-07,3,3598,24,0
2023-11-07,7,3594,24,0
2023-11-08,3,3559,24,0
2023-11-08,7,3543,24,0
2023-11-09,3,3679,24,0
2023-11-09,7,3658,24,0
2023-11-10,3,3856,24,0
2023-11-10,7,3729,24,0
2023-11-11,3,2918,24,0
2023-11-11,7,2833,24,0
2023-11-12,3,2253,24,0
2023-11-12,7,2197,24,0
2023-11-13,3,3481,24,0
2023-11-13,7,3492,24,0
2023-11-14,3,3657,24,0
2023-11-14,7,3690,24,0
2023-11-15,3,3649,24,0
2023-11-15,7,3742,24,0
2023-11-16,3,3670,24,0
2023-11-16,7,3719,24,0
2023-11-17,3,4169,24,0
2023-11-17,7,3993,24,0
2023-11-18,3,2947,24,0
2023-11-18,7,2781,24,0
2023-11-19,3,2032,24,0
2023-11-19,7,1895,24,0
2023-11-20,3,3271,24,0
2023-11-20,7,3202,24,0
2023-11-21,3,3561,24,0
2023-11-21,7,3531,24,0
2023-11-22,3,3454,24,0
2023-11-22,7,3408,24,0
2023-11-23,3,2470,24,0
2023-11-23,7,2457,24,0
2023-11-24,3,2980,24,0
2023-11-24,7,2965,24,0
2023-11-25,3,2421,24,0
2023-11-25,7,2433,24,0
2023-11-26,3,1980,24,0
2023-11-26,7,2025,24,0
2023-11-27,3,3240,24,0
2023-11-27,7,3563,24,0
2023-11-28,3,3355,24,0
2023-11-28,7,3395,24,0
2023-11-29,3,3518,24,0
2023-11-29,7,3508,24,0
2023-11-30,3,3438,24,0
2023-11-30,7,3375,24,0
2023-12-01,3,3700,24,0
2023-12-01,7,3737,24,0
2023-12-02,3,2674,24,0
2023-12-02,7,2670,24,0
2023-12-03,3,2200,24,0
2023-12-03,7,2079,24,0
2023-12-04,3,3260,24,0
2023-12-04,7,3279,24,0
2023-12-05,3,3434,24,0
2023-12-05,7,3499,24,0
2023-12-06,3,3499,24,0
2023-12-06,7,3435,24,0
2023-12-07,3,3546,24,0
2023-12-07,7,3293,24,0
2023-12-08,3,3752,24,0
2023-12-08,7,3735,24,0
2023-12-09,3,2930,24,0
2023-12-09,7,2779,24,0
2023-12-10,3,2067,24,0
2023-12-10,7,2109,24,0
2023-12-11,3,3336,24,0
2023-12-11,7,3373,24,0
2023-12-12,3,3514,24,0
2023-12-12,7,3495,24,0
2023-12-13,3,3580,24,0
2023-12-13,7,3550,24,0
2023-12-14,3,3660,24,0
2023-12-14,7,3615,24,0
2023-12-15,3,3504,24,0
2023-12-15,7,3590,24,0
2023-12-16,3,2761,24,0
2023-12-16,7,2781,24,0
2023-12-17,3,2283,24,0
2023-12-17,7,2267,24,0
2023-12-18,3,3653,24,0
2023-12-18,7,3522,24,0
2023-12-19,3,3704,24,0
2023-12-19,7,3678,24,0
2023-12-20,3,3652,24,0
2023-12-20,7,3650,24,0
2023-12-21,3,3499,24,0
2023-12-21,7,3533,24,0
2023-12-22,3,3483,24,0
2023-12-22,7,3483,24,0
2023-12-23,3,2684,24,0
2023-12-23,7,2606,24,0
2023-12-24,3,2239,24,0
2023-12-24,7,2286,24,0
2023-12-25,3,1898,24,0
2023-12-25,7,1876,24,0
2023-12-26,3,2694,24,0
2023-12-26,7,2748,24,0
2023-12-27,3,3193,24,0
2023-12-27,7,3174,24,0
2023-12-28,3,3321,24,0
2023-12-28,7,3307,24,0
2023-12-29,3,3408,24,0
2023-12-29,7,3470,24,0
2023-12-30,3,2624,24,0
2023-12-30,7,2542,24,0
2023-12-31,3,1980,24,0
2023-12-31,7,2043,24,0
